                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                      75                                      550                  4.3407318465677676E+001                  8.5941220752423597E-001                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999818756481251E-001                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0761885557463359E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0761885557463359E+001                 -2.0761885557463359E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5841411506005025E+000                  2.2008644376701305E+000                  1.4554087540866858E+000                  1.5270718452397534E+000                 -3.3858384808907036E-005                  5.4844864219306766E+000                 -3.2733407107688874E+000                  1.0334705533879939E+001                 -3.2733407107688874E+000                  5.4844864219306766E+000                  6.2130918671766444E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059776E-003                  9.3604492797742158E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                      76                                      550                  5.2088792158813206E+001                  9.3859345357186075E-001                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999818836083121E-001                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0739501979452179E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0739501979452179E+001                 -2.0739501979452179E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5842812772167600E+000                  2.1989107880461667E+000                  1.4541516760421904E+000                  1.5295860013287441E+000                 -3.3501912403483512E-005                  5.4856405117712148E+000                 -3.2699406520868077E+000                  1.0339261379899092E+001                 -3.2699406520868077E+000                  5.4856405117712148E+000                  6.2130852941644621E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059776E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        3 
                                      77                                      550                  6.2506560590575845E+001                  1.0177746996194856E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999818811203101E-001                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0712893176369249E+001                 -9.8999999999999986E+001                 -3.6424629475341725E+001                 -2.0712893176369249E+001                 -2.0712893176369249E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5844487662850399E+000                  2.1965903745911333E+000                  1.4526564911781126E+000                  1.5325763710568998E+000                 -3.3082978478496828E-005                  5.4870133070617868E+000                 -3.2658957412345893E+000                  1.0344681062672885E+001                 -3.2658957412345893E+000                  5.4870133070617868E+000                  6.2130782370030635E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059771E-003                  9.3604492797742158E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        4 
                                      78                                      550                  7.5007882708691014E+001                  1.0969559456671103E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999818598906787E-001                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0681317986009859E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0681317986009859E+001                 -2.0681317986009859E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5846485504351837E+000                  2.1938386043112561E+000                  1.4508810377378867E+000                  1.5361272779373516E+000                 -3.2592495353389718E-005                  5.4886435882965472E+000                 -3.2610914104351081E+000                  1.0351117953908098E+001                 -3.2610914104351081E+000                  5.4886435882965472E+000                  6.2130706473826547E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059771E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        4 
                                      79                                      550                  9.0009469250429220E+001                  1.1761371917147352E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999818085253400E-001                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0643927070701579E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0643927070701579E+001                 -2.0643927070701579E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5848851802580728E+000                  2.1905768172789224E+000                  1.4487768845759412E+000                  1.5403355842612427E+000                 -3.2020573314103882E-005                  5.4905759325355916E+000                 -3.2553958730114791E+000                  1.0358748426984995E+001                 -3.2553958730114791E+000                  5.4905759325355916E+000                  6.2130623023835463E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059771E-003                  9.3604492797742158E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        4 
                                      80                                      553                  1.0707806931117129E+002                  1.2321979024371090E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999817158200366E-001                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0602013473661899E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0602013473661899E+001                 -2.0602013473661899E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5851542364766567E+000                  2.1869312670584526E+000                  1.4464159970285400E+000                  1.5450573593560450E+000                 -3.1391366928378332E-005                  5.4927443935126892E+000                 -3.2490030448515537E+000                  1.0367312461200500E+001                 -3.2490030448515537E+000                  5.4927443935126892E+000                  6.2130531141596268E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059771E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        4 
                                      81                                      553                  1.2539304216143188E+002                  1.2628062792118249E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999815728895025E-001                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0557748915582742E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0557748915582742E+001                 -2.0557748915582742E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5854248001942537E+000                  2.1830217068207327E+000                  1.4439200894744859E+000                  1.5500491744641534E+000                 -3.0737336938521220E-005                  5.4950372406025174E+000                 -3.2422419730594565E+000                  1.0376369073377209E+001                 -3.2422419730594565E+000                  5.4950372406025174E+000                  6.2130427990717141E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059771E-003                  9.3604492797742158E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        4 
                                      82                                      553                  1.4448526564217229E+002                  1.2808565092833706E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999814460553849E-001                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0512354377415644E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0512354377415644E+001                 -2.0512354377415644E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5857035806483677E+000                  2.1790119552469798E+000                  1.4413576527793810E+000                  1.5551740478543630E+000                 -3.0080112887415026E-005                  5.4973916441338835E+000                 -3.2352977862583603E+000                  1.0385670195244659E+001                 -3.2352977862583603E+000                  5.4973916441338835E+000                  6.2130307153570830E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059771E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        4 
                                      83                                      553                  1.6412051030819907E+002                  1.2930363171900032E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999813294456841E-001                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130216094839276E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0466435392979459E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0466435392979459E+001                 -2.0466435392979459E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5859889036719115E+000                  2.1749632686045390E+000                  1.4387626634110733E+000                  1.5603640265909784E+000                 -2.9429523381799453E-005                  5.4997764380716152E+000                 -3.2282623818121179E+000                  1.0395092738457054E+001                 -3.2282623818121179E+000                  5.4997764380716152E+000                  6.2130160519964106E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059771E-003                  9.3604492797742158E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        4 
                                      84                                      555                  1.8418403199940471E+002                  1.3024071658139951E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999812439655256E-001                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0420281908469104E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0420281908469104E+001                 -2.0420281908469104E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5862968216434146E+000                  2.1709724149093765E+000                  1.4361514006204845E+000                  1.5655865521721559E+000                 -2.8793308041715183E-005                  5.5021766976328834E+000                 -3.2211798860748821E+000                  1.0404577717243551E+001                 -3.2211798860748821E+000                  5.5021766976328834E+000                  6.2129977392137092E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059771E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        4 
                                      85                                      553                  2.0461652309818933E+002                  1.3103213183947258E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999811714431053E-001                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0374063392045230E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0374063392045230E+001                 -2.0374063392045230E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5865747247849598E+000                  2.1668480720301657E+000                  1.4335334228977901E+000                  1.5708225076175448E+000                 -2.8163013485146188E-005                  5.5045836766695704E+000                 -3.2140761952330208E+000                  1.0414090599309215E+001                 -3.2140761952330208E+000                  5.5045836766695704E+000                  6.2129745624046406E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059771E-003                  9.3604492797742158E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        4 
                                      86                                      552                  2.2539061344722194E+002                  1.3175220160881682E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999812142266464E-001                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0327856445688099E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0327856445688099E+001                 -2.0327856445688099E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5868543629187113E+000                  2.1627257461394809E+000                  1.4309129836849446E+000                  1.5760633860432360E+000                 -2.7546671784215858E-005                  5.5069934410493211E+000                 -3.2069630715588366E+000                  1.0423615787797859E+001                 -3.2069630715588366E+000                  5.5069934410493211E+000                  6.2129454508944648E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059771E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        4 
                                      87                                      554                  2.4650178947600355E+002                  1.3245124269876334E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999812976693558E-001                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0281666916957075E+001                 -9.8999999999999986E+001                 -3.6123599479677743E+001                 -2.0281666916957075E+001                 -2.0281666916957075E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5871765786567122E+000                  2.1587691689297070E+000                  1.4282902636040555E+000                  1.5813088262050139E+000                 -2.6952385652232082E-005                  5.5094057377059160E+000                 -3.1998413720047729E+000                  1.0433152235296868E+001                 -3.1998413720047729E+000                  5.5094057377059160E+000                  6.2129095868740436E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059771E-003                  9.3604492797742158E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        4 
                                      88                                      553                  2.6795237293261124E+002                  1.3314391095062430E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999813643796487E-001                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0235516793169896E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0235516793169896E+001                 -2.0235516793169896E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5874651151101267E+000                  2.1546760789973498E+000                  1.4256666457310476E+000                  1.5865560619510297E+000                 -2.6362763820109459E-005                  5.5118194479906713E+000                 -3.1927143496926518E+000                  1.0442695578686971E+001                 -3.1927143496926518E+000                  5.5118194479906713E+000                  6.2128664869743766E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059767E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        4 
                                      89                                      553                  2.8974260984999296E+002                  1.3382619521990871E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999815042453999E-001                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0189417972833724E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0189417972833724E+001                 -2.0189417972833724E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5877536928298261E+000                  2.1505824361165136E+000                  1.4230426688512303E+000                  1.5918040157106648E+000                 -2.5786905053576713E-005                  5.5142339767568176E+000                 -3.1855837310523447E+000                  1.0452243449065859E+001                 -3.1855837310523447E+000                  5.5142339767568176E+000                  6.2128159980975028E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059767E-003                  9.3604492797742158E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        4 
                                      90                                      555                  3.1187305445452773E+002                  1.3449901390676311E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999816602046387E-001                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0143382655104794E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0143382655104794E+001                 -2.0143382655104794E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5880382792059815E+000                  2.1464734737166999E+000                  1.4204190148990132E+000                  1.5970513236150987E+000                 -2.5222820243653567E-005                  5.5166486984263301E+000                 -3.1784512393432358E+000                  1.0461793397125492E+001                 -3.1784512393432358E+000                  5.5166486984263301E+000                  6.2127582925045699E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059758E-003                  9.3604492797742141E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        4 
                                      91                                      554                  3.3433327563434233E+002                  1.3514140287152883E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  9.9999818266743434E-001                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999805600816027E-001                  7.8130215872794671E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0097447649189750E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0097447649189750E+001                 -2.0097447649189750E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5883124344249731E+000                  2.1423273516847172E+000                  1.4177976434450388E+000                  1.6022940665230474E+000                 -2.4670619928787164E-005                  5.5190617169534475E+000                 -3.1713223165069224E+000                  1.0471337942259305E+001                 -3.1713223165069224E+000                  5.5190617169534475E+000                  6.2126938646393526E-001                  8.5000496627254207E-001                  1.2966439686859805E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3604492797742141E-003                  3.4416073257059758E-003                  9.3604492797742158E-003                  6.9999999999999984E-001                  2.7997020236474884E-001                                        0                                        0                                        4 
